Clavage	N	Type	abundance	gen_length	subject_id
False	14439	D right	51	21	IGHD6-13
True	14439	J	51	51	IGHJ5
False	14440	V	116	296	IGHV1-24
True	14440	D left	116	21	IGHD6-19
True	14440	D right	116	21	IGHD6-19
True	14440	J	116	51	IGHJ5
True	14441	V	21	296	IGHV3-74
True	14441	J	21	48	IGHJ4
False	14442	V	52	296	IGHV1-58
True	14442	D left	52	19	IGHD4-23
True	14442	D right	52	19	IGHD4-23
True	14442	J	52	48	IGHJ4
False	14443	V	13	296	IGHV3-23
True	14443	D left	13	31	IGHD3-22
True	14443	D right	13	31	IGHD3-22
True	14443	J	13	48	IGHJ4
True	14444	V	27	296	IGHV5-51
True	14444	D left	27	31	IGHD3-22
True	14444	D right	27	31	IGHD3-22
True	14444	J	27	51	IGHJ5
True	14445	V	21	296	IGHV3-7
True	14445	D left	21	21	IGHD6-19
True	14445	D right	21	21	IGHD6-19
True	14445	J	21	48	IGHJ4
True	14446	V	54	296	IGHV1-69
True	14446	D left	54	31	IGHD2-2
True	14446	D right	54	31	IGHD2-2
True	14446	J	54	62	IGHJ6
False	14447	V	60	305	IGHV6-1
True	14447	D left	60	19	IGHD4/OR15-4b
True	14447	D right	60	19	IGHD4/OR15-4b
True	14447	J	60	62	IGHJ6
True	14448	V	83	296	IGHV3-74
True	14448	D left	83	31	IGHD3-10
True	14448	D right	83	31	IGHD3-10
True	14448	J	83	51	IGHJ5
False	14449	V	8	296	IGHV3-74
True	14449	D left	8	16	IGHD4-17
True	14449	D right	8	16	IGHD4-17
True	14449	J	8	48	IGHJ4
True	14450	V	66	296	IGHV1-69
False	14450	D left	66	31	IGHD2-8
True	14450	D right	66	31	IGHD2-8
True	14450	J	66	62	IGHJ6
False	14451	V	44	294	IGHV5-a
True	14451	D left	44	31	IGHD3-3
True	14451	D right	44	31	IGHD3-3
True	14451	J	44	62	IGHJ6
True	14452	V	7	296	IGHV3-7
True	14452	D left	7	28	IGHD2-21
True	14452	D right	7	28	IGHD2-21
True	14452	J	7	48	IGHJ4
False	14453	V	39	294	IGHV4-b
True	14453	D left	39	31	IGHD2-8
True	14453	D right	39	31	IGHD2-8
True	14453	J	39	48	IGHJ4
False	14454	V	15	296	IGHV3-23
True	14454	D left	15	23	IGHD5-12
True	14454	D right	15	23	IGHD5-12
True	14454	J	15	48	IGHJ4
True	14455	V	20	296	IGHV3-7
True	14455	D left	20	31	IGHD3-9
True	14455	D right	20	31	IGHD3-9
True	14455	J	20	48	IGHJ4
False	14456	V	24	296	IGHV1-24
True	14456	D left	24	31	IGHD2-15
True	14456	D right	24	31	IGHD2-15
True	14456	J	24	51	IGHJ5
False	14457	V	30	294	IGHV3-30-3
True	14457	D left	30	11	IGHD7-27
False	14457	D right	30	11	IGHD7-27
True	14457	J	30	53	IGHJ2
False	14458	V	9	296	IGHV3-23
True	14458	D left	9	31	IGHD3-22
True	14458	D right	9	31	IGHD3-22
True	14458	J	9	48	IGHJ4
True	14459	V	32	298	IGHV3-43D
True	14459	D left	32	21	IGHD6-13
False	14459	D right	32	21	IGHD6-13
True	14459	J	32	62	IGHJ6
True	14460	V	6	296	IGHV1-69
True	14460	D left	6	31	IGHD3-10
True	14460	D right	6	31	IGHD3-10
True	14460	J	6	62	IGHJ6
True	14461	V	73	296	IGHV1-69
False	14461	D left	73	16	IGHD4-11
True	14461	D right	73	16	IGHD4-11
True	14461	J	73	48	IGHJ4
True	14462	V	38	296	IGHV1-69
False	14462	D left	38	31	IGHD3-3
True	14462	D right	38	31	IGHD3-3
True	14462	J	38	51	IGHJ5
True	14463	V	29	299	IGHV4-31
True	14463	D left	29	31	IGHD2-15
True	14463	D right	29	31	IGHD2-15
True	14463	J	29	48	IGHJ4
True	14464	V	59	296	IGHV5-51
True	14464	D left	59	30	IGHD3-10
True	14464	D right	59	30	IGHD3-10
True	14464	J	59	51	IGHJ5
False	14465	V	159	296	IGHV5-51
True	14465	D left	159	17	IGHD1-20
False	14465	D right	159	17	IGHD1-20
True	14465	J	159	62	IGHJ6
True	14466	V	38	302	IGHV3-72
True	14466	D left	38	28	IGHD2-21
True	14466	D right	38	28	IGHD2-21
True	14466	J	38	51	IGHJ5
True	14467	V	68	296	IGHV3-7
True	14467	D left	68	21	IGHD6-19
True	14467	D right	68	21	IGHD6-19
True	14467	J	68	48	IGHJ4
True	14468	V	8	293	IGHV4-34
True	14468	D left	8	31	IGHD3-10
True	14468	D right	8	31	IGHD3-10
True	14468	J	8	62	IGHJ6
True	14469	V	37	296	IGHV3-23
False	14469	D left	37	31	IGHD3-9
True	14469	D right	37	31	IGHD3-9
False	14469	J	37	48	IGHJ4
True	14470	V	17	296	IGHV1-8
True	14470	D left	17	31	IGHD3-3
True	14470	D right	17	31	IGHD3-3
True	14470	J	17	51	IGHJ5
False	14471	V	29	296	IGHV3-30
True	14471	D left	29	20	IGHD5-5
False	14471	D right	29	20	IGHD5-5
True	14471	J	29	48	IGHJ4
True	14472	V	33	296	IGHV1-69
True	14472	D left	33	37	IGHD3-16
True	14472	D right	33	37	IGHD3-16
True	14472	J	33	48	IGHJ4
True	14473	V	44	293	IGHV4-34
True	14473	D left	44	21	IGHD6-19
True	14473	D right	44	21	IGHD6-19
True	14473	J	44	48	IGHJ4
False	14474	V	60	294	IGHV5-a
True	14474	D left	60	31	IGHD3-22
True	14474	D right	60	31	IGHD3-22
False	14474	J	60	51	IGHJ5
True	14475	V	27	302	IGHV3-15
True	14475	D left	27	31	IGHD3-3
True	14475	D right	27	31	IGHD3-3
True	14475	J	27	48	IGHJ4
False	14476	V	10	296	IGHV1-8
True	14476	D left	10	21	IGHD6-13
True	14476	D right	10	21	IGHD6-13
True	14476	J	10	62	IGHJ6
False	14477	V	42	293	IGHV4-34
True	14477	D left	42	31	IGHD3-10
True	14477	D right	42	31	IGHD3-10
False	14477	J	42	62	IGHJ6
True	14478	V	46	296	IGHV5-51
True	14478	D left	46	31	IGHD2-2
False	14478	D right	46	31	IGHD2-2
True	14478	J	46	48	IGHJ4
True	14479	V	35	296	IGHV3-74
True	14479	J	35	48	IGHJ4
False	14480	V	9	302	IGHV3-15
True	14480	D left	9	31	IGHD3-22
True	14480	D right	9	31	IGHD3-22
True	14480	J	9	48	IGHJ4
True	14481	V	7	296	IGHV3-64D
True	14481	D left	7	31	IGHD2-8
True	14481	D right	7	31	IGHD2-8
True	14481	J	7	48	IGHJ4
False	14482	V	25	296	IGHV1-69
True	14482	D left	25	16	IGHD4-11
True	14482	D right	25	16	IGHD4-11
True	14482	J	25	48	IGHJ4
False	14483	V	35	302	IGHV3-15
True	14483	D left	35	31	IGHD2-15
True	14483	D right	35	31	IGHD2-15
True	14483	J	35	51	IGHJ5
False	14484	V	72	293	IGHV4-34
True	14484	D left	72	31	IGHD2-15
True	14484	D right	72	31	IGHD2-15
True	14484	J	72	62	IGHJ6
False	14485	V	88	296	IGHV1-18
True	14485	D left	88	16	IGHD4-11
True	14485	D right	88	16	IGHD4-11
True	14485	J	88	62	IGHJ6
False	14486	V	65	291	IGHV3-53
True	14486	D left	65	37	IGHD3-16
True	14486	D right	65	37	IGHD3-16
True	14486	J	65	48	IGHJ4
True	14487	V	59	296	IGHV5-51
False	14487	D left	59	31	IGHD3-22
True	14487	D right	59	31	IGHD3-22
True	14487	J	59	62	IGHJ6
False	14488	V	30	293	IGHV4-34
True	14488	D left	30	31	IGHD3-22
False	14488	D right	30	31	IGHD3-22
False	14488	J	30	48	IGHJ4
False	14489	V	43	296	IGHV3-74
True	14489	D left	43	16	IGHD4-17
False	14489	D right	43	16	IGHD4-17
True	14489	J	43	62	IGHJ6
False	14490	V	12	294	IGHV4-b
False	14490	D left	12	31	IGHD3-3
True	14490	D right	12	31	IGHD3-3
True	14490	J	12	51	IGHJ5
True	14491	V	60	295	VH1-17P
True	14491	D left	60	31	IGHD2-2
True	14491	D right	60	31	IGHD2-2
True	14491	J	60	62	IGHJ6
True	14492	V	15	296	IGHV4-4
True	14492	D left	15	16	IGHD4-11
True	14492	D right	15	16	IGHD4-11
True	14492	J	15	48	IGHJ4
False	14493	V	36	298	IGHV3-43D
True	14493	D left	36	20	IGHD5-24
True	14493	D right	36	20	IGHD5-24
True	14493	J	36	48	IGHJ4
False	14494	V	47	305	IGHV6-1
True	14494	D left	47	17	IGHD1-7
False	14494	D right	47	17	IGHD1-7
False	14494	J	47	48	IGHJ4
True	14495	V	22	296	IGHV3-23
True	14495	D left	22	37	IGHD3-16
True	14495	D right	22	37	IGHD3-16
False	14495	J	22	48	IGHJ4
False	14496	V	47	296	IGHV3-7
True	14496	D left	47	20	IGHD5-5
True	14496	D right	47	20	IGHD5-5
True	14496	J	47	62	IGHJ6
True	14497	V	55	293	IGHV4-34
True	14497	D left	55	31	IGHD3-22
True	14497	D right	55	31	IGHD3-22
True	14497	J	55	51	IGHJ5
True	14498	V	5	296	IGHV1-69
True	14498	D left	5	31	IGHD2-8
True	14498	D right	5	31	IGHD2-8
True	14498	J	5	62	IGHJ6
False	14499	V	50	294	IGHV5-a
True	14499	D left	50	21	IGHD6-13
True	14499	D right	50	21	IGHD6-13
True	14499	J	50	51	IGHJ5
True	14500	V	13	298	IGHV3-9
True	14500	D left	13	31	IGHD2-2
True	14500	D right	13	31	IGHD2-2
True	14500	J	13	48	IGHJ4
False	14501	V	37	294	IGHV4-b
True	14501	D left	37	31	IGHD3-10
True	14501	D right	37	31	IGHD3-10
True	14501	J	37	62	IGHJ6
True	14502	V	61	293	IGHV4-59
True	14502	D left	61	31	IGHD3-3
True	14502	D right	61	31	IGHD3-3
False	14502	J	61	48	IGHJ4
True	14503	V	55	301	IGHV2-70D
True	14503	D left	55	31	IGHD3-10
True	14503	D right	55	31	IGHD3-10
True	14503	J	55	62	IGHJ6
True	14504	V	23	296	IGHV3-7
True	14504	D left	23	31	IGHD3-3
True	14504	D right	23	31	IGHD3-3
True	14504	J	23	48	IGHJ4
True	14505	V	17	296	IGHV3-33
True	14505	D left	17	20	IGHD5-24
True	14505	D right	17	20	IGHD5-24
True	14505	J	17	62	IGHJ6
False	14506	V	21	293	IGHV4-34
True	14506	D left	21	20	IGHD5-24
True	14506	D right	21	20	IGHD5-24
True	14506	J	21	48	IGHJ4
True	14507	V	15	296	IGHV3-11
True	14507	D left	15	17	IGHD1-20
False	14507	D right	15	17	IGHD1-20
True	14507	J	15	48	IGHJ4
True	14508	V	11	305	IGHV6-1
True	14508	D left	11	20	IGHD1-26
True	14508	D right	11	20	IGHD1-26
True	14508	J	11	48	IGHJ4
False	14509	V	26	294	IGHV4-b
True	14509	D left	26	31	IGHD3-22
True	14509	D right	26	31	IGHD3-22
True	14509	J	26	51	IGHJ5
True	14510	V	42	296	IGHV4-4
True	14510	D left	42	23	IGHD5-12
False	14510	D right	42	23	IGHD5-12
True	14510	J	42	48	IGHJ4
True	14511	V	35	296	IGHV1-69
True	14511	D left	35	37	IGHD3-16
True	14511	D right	35	37	IGHD3-16
True	14511	J	35	48	IGHJ4
False	14512	V	24	296	IGHV3-11
True	14512	D left	24	31	IGHD3-3
True	14512	D right	24	31	IGHD3-3
True	14512	J	24	48	IGHJ4
True	14513	V	29	296	IGHV3-48
True	14513	D left	29	17	IGHD1-7
True	14513	D right	29	17	IGHD1-7
True	14513	J	29	48	IGHJ4
True	14514	V	59	297	IGLV2-14
False	14514	J	59	38	IGLJ1
True	14515	V	85	296	IGHV1-69
True	14515	J	85	62	IGHJ6
False	14516	V	111	296	IGHV1-18
True	14516	D left	111	21	IGHD6-13
True	14516	D right	111	21	IGHD6-13
True	14516	J	111	51	IGHJ5
False	14517	V	38	294	IGHV1-2
True	14517	D left	38	31	IGHD3-3
True	14517	D right	38	31	IGHD3-3
False	14517	J	38	51	IGHJ5
True	14518	V	33	296	IGHV1-69
True	14518	D left	33	31	IGHD2-15
True	14518	D right	33	31	IGHD2-15
True	14518	J	33	48	IGHJ4
False	14519	V	6	294	IGHV3-30-3
True	14519	D left	6	21	IGHD6-19
True	14519	D right	6	21	IGHD6-19
True	14519	J	6	48	IGHJ4
True	14520	V	72	296	IGHV1-69
True	14520	D left	72	31	IGHD3-3
True	14520	D right	72	31	IGHD3-3
True	14520	J	72	62	IGHJ6
False	14521	V	92	294	IGHV4-b
False	14521	D left	92	31	IGHD3-3
True	14521	D right	92	31	IGHD3-3
True	14521	J	92	48	IGHJ4
True	14522	V	40	296	IGHV1-69
True	14522	D left	40	31	IGHD2-2
True	14522	D right	40	31	IGHD2-2
True	14522	J	40	48	IGHJ4
True	14523	V	44	296	IGHV4/OR15-8
False	14523	D left	44	16	IGHD4-17
False	14523	D right	44	16	IGHD4-17
True	14523	J	44	51	IGHJ5
False	14524	V	22	296	IGHV3-48
True	14524	D left	22	19	IGHD4-23
True	14524	D right	22	19	IGHD4-23
True	14524	J	22	62	IGHJ6
True	14525	V	39	291	IGHV3-53
True	14525	D left	39	18	IGHD6-6
False	14525	D right	39	18	IGHD6-6
True	14525	J	39	51	IGHJ5
True	14526	V	12	302	IGHV3-15
True	14526	D left	12	16	IGHD4-17
False	14526	D right	12	16	IGHD4-17
True	14526	J	12	52	IGHJ1
True	14527	V	13	296	IGHV3-23
False	14527	D left	13	20	IGHD5-5
True	14527	D right	13	20	IGHD5-5
True	14527	J	13	48	IGHJ4
True	14528	V	8	296	IGHV3-33
False	14528	D left	8	20	IGHD5-5
True	14528	D right	8	20	IGHD5-5
True	14528	J	8	62	IGHJ6
True	14529	V	12	296	IGHV3-33
True	14529	D left	12	11	IGHD7-27
False	14529	D right	12	11	IGHD7-27
True	14529	J	12	48	IGHJ4
True	14530	V	42	305	IGHV6-1
True	14530	D left	42	31	IGHD3-10
True	14530	D right	42	31	IGHD3-10
True	14530	J	42	62	IGHJ6
True	14531	V	27	296	IGHV3-30
True	14531	D left	27	21	IGHD6-19
True	14531	D right	27	21	IGHD6-19
True	14531	J	27	62	IGHJ6
True	14532	V	119	297	IGHV2-5
True	14532	D left	119	31	IGHD2-15
True	14532	D right	119	31	IGHD2-15
False	14532	J	119	51	IGHJ5
True	14533	V	54	297	IGHV2-5
True	14533	D left	54	20	IGHD5-5
True	14533	D right	54	20	IGHD5-5
True	14533	J	54	48	IGHJ4
True	14534	V	198	294	IGHV4-b
True	14534	D left	198	28	IGHD2-21
True	14534	D right	198	28	IGHD2-21
True	14534	J	198	50	IGHJ3
True	14535	V	48	294	IGHV1-f
True	14535	D left	48	20	IGHD1-26
True	14535	D right	48	20	IGHD1-26
True	14535	J	48	48	IGHJ4
False	14536	V	37	294	IGHV4-b
True	14536	D left	37	31	IGHD3-22
True	14536	D right	37	31	IGHD3-22
True	14536	J	37	51	IGHJ5
True	14537	V	10	302	IGHV3-49
True	14537	D left	10	31	IGHD2-2
True	14537	D right	10	31	IGHD2-2
True	14537	J	10	48	IGHJ4
True	14538	V	92	302	IGHV3-72
True	14538	J	92	62	IGHJ6
True	14539	V	32	296	IGHV1-69
True	14539	D left	32	20	IGHD1-26
True	14539	D right	32	20	IGHD1-26
True	14539	J	32	48	IGHJ4
False	14540	V	20	302	IGHV3-49
True	14540	D left	20	16	IGHD4-17
False	14540	D right	20	16	IGHD4-17
True	14540	J	20	48	IGHJ4
True	14541	V	11	296	IGHV3-7
True	14541	D left	11	31	IGHD3-3
True	14541	D right	11	31	IGHD3-3
True	14541	J	11	48	IGHJ4
False	14542	V	63	294	IGHV4-b
True	14542	D left	63	20	IGHD1-26
True	14542	D right	63	20	IGHD1-26
True	14542	J	63	48	IGHJ4
True	14543	V	24	298	IGHV3-9
True	14543	D left	24	20	IGHD1-26
True	14543	D right	24	20	IGHD1-26
True	14543	J	24	48	IGHJ4
False	14544	V	21	302	IGHV3-49
True	14544	D left	21	20	IGHD5-5
True	14544	D right	21	20	IGHD5-5
True	14544	J	21	48	IGHJ4
True	14545	V	23	296	IGHV3-7
True	14545	D left	23	23	IGHD5-12
True	14545	D right	23	23	IGHD5-12
True	14545	J	23	48	IGHJ4
False	14546	V	10	296	IGHV3-30
False	14546	D left	10	17	IGHD1-7
True	14546	D right	10	17	IGHD1-7
True	14546	J	10	48	IGHJ4
False	14547	V	40	293	IGHV4-34
True	14547	D left	40	20	IGHD5-5
False	14547	D right	40	20	IGHD5-5
True	14547	J	40	62	IGHJ6
True	14548	V	25	293	IGHV4-59
True	14548	D left	25	21	IGHD6-19
True	14548	D right	25	21	IGHD6-19
True	14548	J	25	48	IGHJ4
False	14549	V	29	296	IGHV3-30
True	14549	D left	29	31	IGHD2-15
True	14549	D right	29	31	IGHD2-15
True	14549	J	29	48	IGHJ4
False	14550	V	31	296	IGHV3-74
True	14550	D left	31	31	IGHD3-9
True	14550	D right	31	31	IGHD3-9
True	14550	J	31	62	IGHJ6
True	14551	V	15	296	IGHV1-69
True	14551	D left	15	18	IGHD6-6
True	14551	D right	15	18	IGHD6-6
True	14551	J	15	48	IGHJ4
False	14552	V	9	293	IGHV4-34
True	14552	D left	9	31	IGHD3-3
True	14552	D right	9	31	IGHD3-3
True	14552	J	9	51	IGHJ5
True	14553	V	13	296	IGHV3-11
True	14553	D left	13	17	IGHD1-20
False	14553	D right	13	17	IGHD1-20
True	14553	J	13	48	IGHJ4
True	14554	V	5	288	O17
True	14554	D left	5	17	IGHD1-7
True	14554	D right	5	17	IGHD1-7
True	14554	J	5	48	IGHJ4
True	14555	V	16	296	IGHV3-7
True	14555	D left	16	17	IGHD1-7
True	14555	D right	16	17	IGHD1-7
True	14555	J	16	51	IGHJ5
True	14556	V	9	299	IGHV4-30-2
True	14556	D left	9	20	IGHD1-26
True	14556	D right	9	20	IGHD1-26
True	14556	J	9	48	IGHJ4
True	14557	V	6	296	IGHV4-4
True	14557	D left	6	16	IGHD4-17
True	14557	D right	6	16	IGHD4-17
True	14557	J	6	51	IGHJ5
False	14558	V	27	293	IGHV4-34
True	14558	D left	27	20	IGHD5-5
True	14558	D right	27	20	IGHD5-5
True	14558	J	27	48	IGHJ4
False	14559	V	5	293	IGHV4-59
True	14559	D left	5	31	IGHD3-10
True	14559	D right	5	31	IGHD3-10
True	14559	J	5	62	IGHJ6
False	14560	V	12	296	IGHV1-69
True	14560	D left	12	11	IGHD7-27
True	14560	D right	12	11	IGHD7-27
True	14560	J	12	62	IGHJ6
True	14561	V	64	294	IGHV1-f
True	14561	D left	64	31	IGHD3-3
True	14561	D right	64	31	IGHD3-3
True	14561	J	64	62	IGHJ6
False	14562	V	13	291	IGHV4-34
True	14562	D left	13	31	IGHD3-9
True	14562	D right	13	31	IGHD3-9
True	14562	J	13	51	IGHJ5
False	14563	V	7	299	IGHV4-61
True	14563	D left	7	20	IGHD1-26
True	14563	D right	7	20	IGHD1-26
True	14563	J	7	48	IGHJ4
True	14564	V	8	296	IGHV3-21
True	14564	D left	8	31	IGHD2-8
True	14564	D right	8	31	IGHD2-8
True	14564	J	8	48	IGHJ4
True	14565	V	37	296	IGHV3-7
False	14565	D left	37	23	IGHD5-12
False	14565	D right	37	23	IGHD5-12
True	14565	J	37	48	IGHJ4
True	14566	V	27	296	IGHV3-48
True	14566	D left	27	20	IGHD1-26
True	14566	D right	27	20	IGHD1-26
True	14566	J	27	48	IGHJ4
True	14567	V	19	296	IGHV3-23
True	14567	D left	19	20	IGHD5-5
True	14567	D right	19	20	IGHD5-5
True	14567	J	19	48	IGHJ4
True	14568	V	55	296	IGHV5-51
True	14568	D left	55	28	IGHD2-21
True	14568	D right	55	28	IGHD2-21
True	14568	J	55	62	IGHJ6
True	14569	V	36	293	IGHV4-59
True	14569	D left	36	31	IGHD3-10
True	14569	D right	36	31	IGHD3-10
True	14569	J	36	48	IGHJ4
True	14570	V	24	296	IGHV3-74
True	14570	D left	24	21	IGHD6-13
True	14570	D right	24	21	IGHD6-13
True	14570	J	24	48	IGHJ4
True	14571	V	20	296	IGHV1-69
True	14571	D left	20	31	IGHD3-3
True	14571	D right	20	31	IGHD3-3
True	14571	J	20	62	IGHJ6
True	14572	V	38	296	IGHV1-69
True	14572	D left	38	31	IGHD2-2
True	14572	D right	38	31	IGHD2-2
False	14572	J	38	48	IGHJ4
True	14573	V	73	296	IGHV1-8
True	14573	D left	73	20	IGHD5-5
True	14573	D right	73	20	IGHD5-5
True	14573	J	73	48	IGHJ4
False	14574	V	7	293	IGHV4-34
True	14574	D left	7	31	IGHD3-3
True	14574	D right	7	31	IGHD3-3
False	14574	J	7	51	IGHJ5
True	14575	V	14	302	IGHV3-73
True	14575	D left	14	20	IGHD1-26
True	14575	D right	14	20	IGHD1-26
True	14575	J	14	51	IGHJ5
True	14576	V	39	296	IGHV1-3
True	14576	D left	39	21	IGHD6-19
True	14576	D right	39	21	IGHD6-19
True	14576	J	39	48	IGHJ4
True	14577	V	44	296	IGHV3-30
True	14577	D left	44	21	IGHD6-13
True	14577	D right	44	21	IGHD6-13
True	14577	J	44	48	IGHJ4
True	14578	V	13	299	IGHV4-31
True	14578	D left	13	21	IGHD6-13
False	14578	D right	13	21	IGHD6-13
True	14578	J	13	51	IGHJ5
False	14579	V	108	294	IGHV4-b
True	14579	D left	108	20	IGHD5-24
False	14579	D right	108	20	IGHD5-24
False	14579	J	108	48	IGHJ4
False	14580	V	23	294	IGHV4-b
True	14580	D left	23	31	IGHD3-22
True	14580	D right	23	31	IGHD3-22
True	14580	J	23	51	IGHJ5
False	14581	V	20	294	IGHV4-b
True	14581	D left	20	31	IGHD3/OR15-3b
True	14581	D right	20	31	IGHD3/OR15-3b
True	14581	J	20	48	IGHJ4
True	14582	V	134	293	IGHV4-34
True	14582	D left	134	20	IGHD5-5
True	14582	D right	134	20	IGHD5-5
True	14582	J	134	62	IGHJ6
False	14583	V	6	293	IGHV4-34
True	14583	D left	6	31	IGHD3-10
True	14583	D right	6	31	IGHD3-10
True	14583	J	6	48	IGHJ4
False	14584	V	13	296	IGHV1-3
True	14584	D left	13	31	IGHD3-3
True	14584	D right	13	31	IGHD3-3
True	14584	J	13	62	IGHJ6
False	14585	V	61	299	IGHV4-30-4
False	14585	D left	61	30	IGHD3-10
True	14585	D right	61	30	IGHD3-10
True	14585	J	61	62	IGHJ6
True	14586	V	46	299	IGHV4-31
True	14586	D left	46	31	IGHD3-22
True	14586	D right	46	31	IGHD3-22
True	14586	J	46	53	IGHJ2
False	14587	V	27	296	IGHV1-69
True	14587	D left	27	21	IGHD6-19
False	14587	D right	27	21	IGHD6-19
True	14587	J	27	51	IGHJ5
True	14588	V	107	293	IGHV4-34
True	14588	D left	107	20	IGHD5-24
True	14588	D right	107	20	IGHD5-24
True	14588	J	107	53	IGHJ2
False	14589	V	50	305	IGHV6-1
True	14589	D left	50	18	IGHD6-25
True	14589	D right	50	18	IGHD6-25
True	14589	J	50	48	IGHJ4
False	14590	V	90	296	IGHV5-51
True	14590	D left	90	31	IGHD2-15
True	14590	D right	90	31	IGHD2-15
True	14590	J	90	48	IGHJ4
True	14591	V	6	296	IGHV3-30-3
True	14591	D left	6	31	IGHD3-10
True	14591	D right	6	31	IGHD3-10
True	14591	J	6	48	IGHJ4
True	14592	V	55	293	IGHV4-59
True	14592	D left	55	31	IGHD3-22
True	14592	D right	55	31	IGHD3-22
True	14592	J	55	48	IGHJ4
False	14593	V	30	296	IGHV1-69
False	14593	D left	30	21	IGHD6-19
True	14593	D right	30	21	IGHD6-19
True	14593	J	30	48	IGHJ4
True	14594	V	24	296	IGHV1-69
True	14594	D left	24	17	IGHD1-7
True	14594	D right	24	17	IGHD1-7
True	14594	J	24	48	IGHJ4
True	14595	V	57	293	IGHV4-34
True	14595	D left	57	31	IGHD3-9
True	14595	D right	57	31	IGHD3-9
True	14595	J	57	51	IGHJ5
True	14596	V	22	291	IGHV3-53
True	14596	D left	22	23	IGHD5/OR15-5b
True	14596	D right	22	23	IGHD5/OR15-5b
True	14596	J	22	62	IGHJ6
True	14597	V	19	298	IGHV3-9
True	14597	D left	19	23	IGHD5-12
False	14597	D right	19	23	IGHD5-12
True	14597	J	19	48	IGHJ4
False	14598	V	13	296	IGHV3-23
True	14598	D left	13	31	IGHD2-2
True	14598	D right	13	31	IGHD2-2
True	14598	J	13	48	IGHJ4
False	14599	V	29	296	IGHV3-30
True	14599	D left	29	21	IGHD6-19
False	14599	D right	29	21	IGHD6-19
True	14599	J	29	48	IGHJ4
True	14600	V	24	296	IGHV3-11
True	14600	D left	24	31	IGHD2-15
True	14600	D right	24	31	IGHD2-15
True	14600	J	24	62	IGHJ6
True	14601	V	40	296	IGHV1-69
True	14601	D left	40	18	IGHD6-6
True	14601	D right	40	18	IGHD6-6
False	14601	J	40	48	IGHJ4
True	14602	V	6	296	IGHV3-7
True	14602	D left	6	31	IGHD2-2
True	14602	D right	6	31	IGHD2-2
True	14602	J	6	62	IGHJ6
True	14603	V	25	296	IGHV3-33
True	14603	D left	25	20	IGHD1-26
True	14603	D right	25	20	IGHD1-26
True	14603	J	25	62	IGHJ6
True	14604	V	11	296	IGHV1-24
True	14604	D left	11	21	IGHD6-19
True	14604	D right	11	21	IGHD6-19
True	14604	J	11	62	IGHJ6
True	14605	V	30	296	IGHV1-46
True	14605	D left	30	20	IGHD1-26
False	14605	D right	30	20	IGHD1-26
True	14605	J	30	48	IGHJ4
True	14606	V	9	296	IGHV3-7
True	14606	D left	9	31	IGHD2/OR15-2b
True	14606	D right	9	31	IGHD2/OR15-2b
False	14606	J	9	48	IGHJ4
True	14607	V	10	296	IGHV1-3
True	14607	D left	10	17	IGHD1-7
True	14607	D right	10	17	IGHD1-7
True	14607	J	10	52	IGHJ1
True	14608	V	5	296	IGHV5-51
True	14608	D left	5	31	IGHD3-3
True	14608	D right	5	31	IGHD3-3
True	14608	J	5	62	IGHJ6
False	14609	V	14	296	IGHV3-7
True	14609	D left	14	23	IGHD5-12
True	14609	D right	14	23	IGHD5-12
True	14609	J	14	48	IGHJ4
True	14610	V	63	296	IGHV3-33
True	14610	D left	63	21	IGHD6-13
True	14610	D right	63	21	IGHD6-13
True	14610	J	63	51	IGHJ5
True	14611	V	50	297	IGHV2-5
False	14611	D left	50	31	IGHD2-15
True	14611	D right	50	31	IGHD2-15
True	14611	J	50	48	IGHJ4
True	14612	V	12	296	IGHV3-33
False	14612	D left	12	31	IGHD3-22
True	14612	D right	12	31	IGHD3-22
True	14612	J	12	48	IGHJ4
True	14613	V	50	296	IGHV1-69
True	14613	D left	50	18	IGHD6-6
False	14613	D right	50	18	IGHD6-6
True	14613	J	50	62	IGHJ6
False	14614	V	46	296	IGHV1-18
True	14614	D left	46	20	IGHD5-24
True	14614	D right	46	20	IGHD5-24
True	14614	J	46	51	IGHJ5
True	14615	V	45	296	IGHV1-18
True	14615	D left	45	31	IGHD3-10
True	14615	D right	45	31	IGHD3-10
True	14615	J	45	48	IGHJ4
False	14616	V	24	296	IGHV3-48
True	14616	D left	24	37	IGHD3-16
True	14616	D right	24	37	IGHD3-16
True	14616	J	24	48	IGHJ4
False	14617	V	22	296	IGHV3-30
True	14617	D left	22	21	IGHD6-13
True	14617	D right	22	21	IGHD6-13
True	14617	J	22	48	IGHJ4
False	14618	V	12	296	IGHV3-7
True	14618	D left	12	31	IGHD3-22
True	14618	D right	12	31	IGHD3-22
False	14618	J	12	48	IGHJ4
False	14619	V	25	296	IGHV3-23
False	14619	D left	25	21	IGHD6-19
True	14619	D right	25	21	IGHD6-19
True	14619	J	25	62	IGHJ6
True	14620	V	40	296	IGHV1-69
True	14620	D left	40	31	IGHD3-10
True	14620	D right	40	31	IGHD3-10
True	14620	J	40	51	IGHJ5
True	14621	V	53	296	IGHV1-69
True	14621	D left	53	31	IGHD3-10
True	14621	D right	53	31	IGHD3-10
True	14621	J	53	48	IGHJ4
False	14622	V	22	296	IGHV3-74
True	14622	D left	22	37	IGHD3-16
True	14622	D right	22	37	IGHD3-16
